Source;Target;Type;Weight
noch_andere_b;volk_3-1;Undirected;1
noch_andere_a;noch_andere_b;Undirected;1
ein_vorstaedter_3-1a;vitry;Undirected;1
lobau;ziethen;Undirected;1
ein_fussgardist;ein_offizier_4-6b;Undirected;1
bertrand;ein_heransprengender_adjutant_5-5;Undirected;1
ein_vorstaedter_3-1c;vitry;Undirected;1
die_franzosen;englischer_general;Undirected;1
chassecoeur;ein_kapitaen_der_voltigeurs;Undirected;1
cambronne;zweiter_offizier;Undirected;1
bertrand;die_garde_4-6;Undirected;1
frau_des_schneidermeisters;volk_3-1;Undirected;1
ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;zweiter_offizier;Undirected;1
drouot;zweiter_adjutant_4-6a;Undirected;1
chassecoeur;sergeant_4-6;Undirected;1
adjutanten_5-5;milhaud;Undirected;1
d_ambray;graf_blacas_d_aulps;Undirected;2
adjutanten_5-5;ein_heransprengender_adjutant_5-5;Undirected;1
ein_vorstaedter_3-1a;eine_dame_der_halle_3-1a;Undirected;1
herzogin_von_angouleme;oberzeremonienmeister;Undirected;2
ein_anderer_aus_der_masse;eine_dame_der_halle_3-1a;Undirected;1
koenig_ludwig;marschall_ney;Undirected;1
einer_aus_der_masse;volk_im_mittelgrunde;Undirected;1
chassecoeur;dritter_offizier;Undirected;1
ein_vorstaedter_3-1c;noch_andere_a;Undirected;1
napoleon;vitry;Undirected;1
ein_ankommender;ein_hauptmann_der_gensdarmes;Undirected;1
chassecoeur;gensdarmes_2-5;Undirected;1
ein_vorstaedter_3-1b;eine_dame_der_halle_3-1a;Undirected;1
viele_aus_dem_volk_3-1;vitry;Undirected;1
feldwebel;schlesier;Undirected;1
gneisenau;schlesier;Undirected;1
ein_ankommender;frau_des_kraemers;Undirected;1
ein_alter_marquis;viele_stimmen_1-2;Undirected;1
ein_anderer_adjutant_5-5;ein_heransprengender_adjutant_5-5;Undirected;1
adjutanten_4-6b;erster_adjutant_4-6a;Undirected;1
der_heransprengende_adjutant;ein_adjutant_4-6a;Undirected;1
nebenstehende_kameraden;wieder_ein_gardist;Undirected;1
herr_von_villeneuve;herzog_von_berry;Undirected;1
offizier_der_gardegrenadiere_zu_fuss;viele_des_volkes;Undirected;1
frau_des_schneidermeisters;mehrere_stimmen_3-1a;Undirected;1
gensdarmes_1-1;viele_aus_dem_volk_1-1;Undirected;1
mehrere;schweizergardist;Undirected;1
fuenfter_jaeger;unteroffizier;Undirected;1
ein_adjutant_4-6b;wieder_ein_gardist;Undirected;1
die_offiziere_der_garde;wieder_ein_gardist;Undirected;1
adjutanten_4-6a;der_heransprengende_adjutant;Undirected;1
